tweet_url,tweet_id,user_handle,profile_url,content,hashtags,post_time,scrape_time,likes,comments,reposts,views
https://x.com/HaykIrmak7/status/1960287537999581342,1960287537999581342,HaykIrmak7,https://x.com/HaykIrmak7,2025 kontenjanları nerede yazıyo güncel. bilen varsa atabilir mi #yks2025 #yks25,#yks2025;#yks25,2025-08-26T10:25:44.000Z,2025-08-26T10:27:40+0000,0,0,0,
https://x.com/myhight_/status/1960287179034317264,1960287179034317264,myhight_,https://x.com/myhight_,Sizce kırık obp ile sınava tekrar mı hazırlanayım yoksa üniversiteye gidip yatay geçiş mı yapıyım #yks25,#yks25,2025-08-26T10:24:18.000Z,2025-08-26T10:27:40+0000,0,0,0,
https://x.com/nawaeamin111/status/1960285473831608557,1960285473831608557,nawaeamin111,https://x.com/nawaeamin111,"دنیا بھرمیں 2 ارب سے زائد افراد پینے کے صاف پانی سے محروم، 
 10 کروڑ سے زیادہ اب بھی دریا،تالاب، نہروں کے پانی پر انحصار کرتے ہیں۔
اربوں لوگ بیماریوں کے سنگین خطرات سے دوچار،عالمی ادارہ صحت کی رپورٹ
#unhealthreport
#pollutedwater #Hearts2Hearts #yks25 #VxDodgers #waterdiseases",#unhealthreport;#pollutedwater;#Hearts2Hearts;#yks25;#VxDodgers;#waterdiseases,2025-08-26T10:17:31.000Z,2025-08-26T10:27:40+0000,0,0,0,
https://x.com/aaaassssss09/status/1960285251529289775,1960285251529289775,aaaassssss09,https://x.com/aaaassssss09,"#yks2025 
#yks25 
#ykstercihsonuclari 
#Sallandık 
#deprem
#depremoldu",#yks2025;#yks25;#ykstercihsonuclari;#Sallandık;#deprem;#depremoldu,2025-08-26T10:16:38.000Z,2025-08-26T10:27:41+0000,0,0,0,
https://x.com/versatilcer/status/1960284709130322038,1960284709130322038,versatilcer,https://x.com/versatilcer,"devlet üniversitelerinin %99u doluysa ek tercihin parası olmayanlar için ne önemi kaldı ben anlamadım?

barajı geri getirin ! YERLEŞEMEDİM

#yks25",#yks25,2025-08-26T10:14:29.000Z,2025-08-26T10:27:41+0000,1,0,0,
https://x.com/Telmaa1996/status/1960284341424038381,1960284341424038381,Telmaa1996,https://x.com/Telmaa1996,"They are suppressing the truth so that no one will understand their dirty crimes.

Curse Israel

Ahmad Abu Aziz is the fifth journalist martyred in the attack on Nasser Hospital

#yks25 
#Gaza
#GazaGenocide 
""American Flag""",#yks25;#Gaza;#GazaGenocide,2025-08-26T10:13:01.000Z,2025-08-26T10:27:41+0000,5,1,3,
https://x.com/otizm_tv/status/1960284042110115990,1960284042110115990,otizm_tv,https://x.com/otizm_tv,Bir insanın cahil olduğunu nasıl anlarsın? #YKS2025Tercih #yks25 #ösym,#YKS2025Tercih;#yks25;#ösym,2025-08-26T10:11:50.000Z,2025-08-26T10:27:41+0000,0,5,0,
https://x.com/TeeofWeb3_/status/1960283612319735993,1960283612319735993,TeeofWeb3_,https://x.com/TeeofWeb3_,#DesafioDelSigloXXI #yks25 #bb27 #BBNaija,#DesafioDelSigloXXI;#yks25;#bb27;#BBNaija,2025-08-26T10:10:08.000Z,2025-08-26T10:27:41+0000,0,0,0,
https://x.com/NB_adebolu/status/1960283458603000045,1960283458603000045,NB_adebolu,https://x.com/NB_adebolu,"#bb27 #TheFaceThailand6 #yks25
#BBNaija10",#bb27;#TheFaceThailand6;#yks25;#BBNaija10,2025-08-26T10:09:31.000Z,2025-08-26T10:27:41+0000,0,0,0,
https://x.com/NB_adebolu/status/1960283347122262266,1960283347122262266,NB_adebolu,https://x.com/NB_adebolu,"#bb27 #TheFaceThailand6 #yks25
#BBNaija10",#bb27;#TheFaceThailand6;#yks25;#BBNaija10,2025-08-26T10:09:04.000Z,2025-08-26T10:27:45+0000,0,0,0,
